id,time,flow
BC-BB-F3-18100-0101,2019-03-22 04:36:00,3.835771
BC-BB-F3-18100-0101,2019-03-22 04:37:00,3.852273
BC-BB-F3-18100-0101,2019-03-22 04:38:00,3.868242
BC-BB-F3-18100-0101,2019-03-22 04:39:00,3.883948
BC-BB-F3-18100-0101,2019-03-22 04:40:00,3.899664
BC-BB-F3-18100-0101,2019-03-22 04:41:00,3.914677
BC-BB-F3-18100-0101,2019-03-22 04:42:00,3.923993
BC-BB-F3-18100-0101,2019-03-22 04:43:00,3.928468
BC-BB-F3-18100-0101,2019-03-22 04:44:00,3.930879
BC-BB-F3-18100-0101,2019-03-22 04:45:00,3.932488
BC-BB-F3-18100-0101,2019-03-22 04:46:00,3.934015
BC-BB-F3-18100-0101,2019-03-22 04:47:00,3.938355
BC-BB-F3-18100-0101,2019-03-22 04:48:00,3.945259
BC-BB-F3-18100-0101,2019-03-22 04:49:00,3.952927
BC-BB-F3-18100-0101,2019-03-22 04:50:00,3.960526
BC-BB-F3-18100-0101,2019-03-22 04:51:00,3.968845
BC-BB-F3-18100-0101,2019-03-22 04:52:00,3.983048
BC-BB-F3-18100-0101,2019-03-22 04:53:00,4.002279
BC-BB-F3-18100-0101,2019-03-22 04:54:00,4.023444
BC-BB-F3-18100-0101,2019-03-22 04:55:00,4.045122
BC-BB-F3-18100-0101,2019-03-22 04:56:00,4.066535
BC-BB-F3-18100-0101,2019-03-22 04:57:00,4.084611
BC-BB-F3-18100-0101,2019-03-22 04:58:00,4.099586
BC-BB-F3-18100-0101,2019-03-22 04:59:00,4.113419
BC-BB-F3-18100-0101,2019-03-22 05:00:00,4.126984
BC-BB-F3-18100-0101,2019-03-22 05:01:00,4.14046
BC-BB-F3-18100-0101,2019-03-22 05:02:00,4.153861
BC-BB-F3-18100-0101,2019-03-22 05:03:00,4.167268
BC-BB-F3-18100-0101,2019-03-22 05:04:00,4.180684
BC-BB-F3-18100-0101,2019-03-22 05:05:00,4.194106
BC-BB-F3-18100-0101,2019-03-22 05:06:00,4.207431
BC-BB-F3-18100-0101,2019-03-22 05:07:00,4.220176
BC-BB-F3-18100-0101,2019-03-22 05:08:00,4.232421
BC-BB-F3-18100-0101,2019-03-22 05:09:00,4.244586
BC-BB-F3-18100-0101,2019-03-22 05:10:00,4.256479
BC-BB-F3-18100-0101,2019-03-22 05:11:00,4.268199
BC-BB-F3-18100-0101,2019-03-22 05:12:00,4.279119
BC-BB-F3-18100-0101,2019-03-22 05:13:00,4.289387
BC-BB-F3-18100-0101,2019-03-22 05:14:00,4.299358
BC-BB-F3-18100-0101,2019-03-22 05:15:00,4.309243
BC-BB-F3-18100-0101,2019-03-22 05:16:00,4.319872
BC-BB-F3-18100-0101,2019-03-22 05:17:00,4.33593
BC-BB-F3-18100-0101,2019-03-22 05:18:00,4.356636
BC-BB-F3-18100-0101,2019-03-22 05:19:00,4.3791
BC-BB-F3-18100-0101,2019-03-22 05:20:00,4.402144
BC-BB-F3-18100-0101,2019-03-22 05:21:00,4.424993
BC-BB-F3-18100-0101,2019-03-22 05:22:00,4.444634
BC-BB-F3-18100-0101,2019-03-22 05:23:00,4.461444
BC-BB-F3-18100-0101,2019-03-22 05:24:00,4.477332
BC-BB-F3-18100-0101,2019-03-22 05:25:00,4.493074
BC-BB-F3-18100-0101,2019-03-22 05:26:00,4.508648
BC-BB-F3-18100-0101,2019-03-22 05:27:00,4.523219
BC-BB-F3-18100-0101,2019-03-22 05:28:00,4.537022
BC-BB-F3-18100-0101,2019-03-22 05:29:00,4.550572
BC-BB-F3-18100-0101,2019-03-22 05:30:00,4.564069
BC-BB-F3-18100-0101,2019-03-22 05:31:00,4.576569
BC-BB-F3-18100-0101,2019-03-22 05:32:00,4.583255
BC-BB-F3-18100-0101,2019-03-22 05:33:00,4.585054
BC-BB-F3-18100-0101,2019-03-22 05:34:00,4.584927
BC-BB-F3-18100-0101,2019-03-22 05:35:00,4.58402
BC-BB-F3-18100-0101,2019-03-22 05:36:00,4.58481
BC-BB-F3-18100-0101,2019-03-22 05:37:00,4.598828
BC-BB-F3-18100-0101,2019-03-22 05:38:00,4.624269
BC-BB-F3-18100-0101,2019-03-22 05:39:00,4.653826
BC-BB-F3-18100-0101,2019-03-22 05:40:00,4.684605
BC-BB-F3-18100-0101,2019-03-22 05:41:00,4.714299
BC-BB-F3-18100-0101,2019-03-22 05:42:00,4.733619
BC-BB-F3-18100-0101,2019-03-22 05:43:00,4.743914
BC-BB-F3-18100-0101,2019-03-22 05:44:00,4.751099
BC-BB-F3-18100-0101,2019-03-22 05:45:00,4.757463
BC-BB-F3-18100-0101,2019-03-22 05:46:00,4.763708
BC-BB-F3-18100-0101,2019-03-22 05:47:00,4.771382
BC-BB-F3-18100-0101,2019-03-22 05:48:00,4.780455
BC-BB-F3-18100-0101,2019-03-22 05:49:00,4.78991
BC-BB-F3-18100-0101,2019-03-22 05:50:00,4.799357
BC-BB-F3-18100-0101,2019-03-22 05:51:00,4.809586
BC-BB-F3-18100-0101,2019-03-22 05:52:00,4.824994
BC-BB-F3-18100-0101,2019-03-22 05:53:00,4.844763
BC-BB-F3-18100-0101,2019-03-22 05:54:00,4.866064
BC-BB-F3-18100-0101,2019-03-22 05:55:00,4.88788
