id,time,head,total_inflow
BC-BB-F3-18890,2019-03-23 10:12:00,0.020545,
BC-BB-F3-18890,2019-03-23 10:13:00,0.020492,
BC-BB-F3-18890,2019-03-23 10:14:00,0.020424,
BC-BB-F3-18890,2019-03-23 10:15:00,0.020349,
BC-BB-F3-18890,2019-03-23 10:16:00,0.020272,
BC-BB-F3-18890,2019-03-23 10:17:00,0.020198,
BC-BB-F3-18890,2019-03-23 10:18:00,0.020127,
BC-BB-F3-18890,2019-03-23 10:19:00,0.02006,
BC-BB-F3-18890,2019-03-23 10:20:00,0.019997,
BC-BB-F3-18890,2019-03-23 10:21:00,0.019935,
BC-BB-F3-18890,2019-03-23 10:22:00,0.019875,
BC-BB-F3-18890,2019-03-23 10:23:00,0.019818,
BC-BB-F3-18890,2019-03-23 10:24:00,0.019776,
BC-BB-F3-18890,2019-03-23 10:25:00,0.019737,
BC-BB-F3-18890,2019-03-23 10:26:00,0.019684,
BC-BB-F3-18890,2019-03-23 10:27:00,0.019619,
BC-BB-F3-18890,2019-03-23 10:28:00,0.019547,
BC-BB-F3-18890,2019-03-23 10:29:00,0.019476,
BC-BB-F3-18890,2019-03-23 10:30:00,0.019406,
BC-BB-F3-18890,2019-03-23 10:31:00,0.01934,
BC-BB-F3-18890,2019-03-23 10:32:00,0.019279,
BC-BB-F3-18890,2019-03-23 10:33:00,0.01922,
BC-BB-F3-18890,2019-03-23 10:34:00,0.019162,
BC-BB-F3-18890,2019-03-23 10:35:00,0.019105,
BC-BB-F3-18890,2019-03-23 10:36:00,0.019049,
BC-BB-F3-18890,2019-03-23 10:37:00,0.019006,
BC-BB-F3-18890,2019-03-23 10:38:00,0.018972,
BC-BB-F3-18890,2019-03-23 10:39:00,0.018926,
BC-BB-F3-18890,2019-03-23 10:40:00,0.018866,
BC-BB-F3-18890,2019-03-23 10:41:00,0.018798,
BC-BB-F3-18890,2019-03-23 10:42:00,0.018729,
BC-BB-F3-18890,2019-03-23 10:43:00,0.018661,
